"Id","ProviderName","TimeCreated","TaskDisplayName"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:44 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:44 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:44 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:44 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:44 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:44 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:43 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:43 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:43 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:43 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:43 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:43 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:43 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:43 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:43 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:43 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:43 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:11:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:10:26 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:10:16 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:10:16 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:10:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:10:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:10:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:09:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:09:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:09:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:08:58 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:08:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:08:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:08:12 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:07:28 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:07:28 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:07:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:07:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:07:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:53 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:43 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:43 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:43 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:43 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:43 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:43 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:43 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:43 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:43 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:43 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:43 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:42 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:42 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:42 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:42 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:42 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:42 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:06:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:05:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:05:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:05:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:04:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:04:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:04:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:03:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:03:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:03:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:02:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:02:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:02:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:53 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:42 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:42 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:42 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:42 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:42 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:42 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:42 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:42 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:42 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:42 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:42 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:41 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:41 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:41 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:41 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:41 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:41 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:01:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:00:26 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:00:16 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:00:16 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 10:00:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 10:00:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 10:00:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:59:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:59:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:59:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:58:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:58:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:58:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:57:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:57:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:57:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:52 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:41 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:56:12 PM","Special Logon"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:14 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:14 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:14 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:14 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:14 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:14 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:14 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:14 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"5379","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","User Account Management"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:55:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:54:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:54:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:54:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:53:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:53:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:53:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:52:12 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:52:12 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:52:12 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:52:12 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:40 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:07 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:07 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:51:07 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:50:26 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:50:15 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:50:15 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:50:07 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:50:07 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:50:07 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:49:07 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:49:07 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:49:07 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:48:55 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:48:07 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:48:07 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:48:07 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:47:20 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:47:20 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:47:07 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:47:07 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:47:07 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:50 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:39 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:07 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:07 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:46:07 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:45:07 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:45:07 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:45:07 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:44:07 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:44:07 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:44:07 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:43:06 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:43:06 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:43:06 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:42:06 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:42:06 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:42:06 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:49 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:39 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:39 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:39 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:39 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:39 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:38 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:38 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:38 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:38 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:38 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:38 PM","Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:38 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:38 PM","Special Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:38 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:38 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:38 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:38 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:06 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:06 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:41:06 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:40:26 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:40:15 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:40:15 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:40:06 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:40:06 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:40:06 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:39:06 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:39:06 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:39:06 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:38:06 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:38:06 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:38:06 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:37:06 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:37:06 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:37:06 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:49 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:38 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:38 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:38 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:38 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:38 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:37 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:37 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:37 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:37 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:37 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:37 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:37 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:37 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:37 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:37 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:37 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:37 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:06 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:06 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:36:06 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:35:06 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:35:06 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:35:06 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:34:06 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:34:06 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:34:06 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:33:06 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:33:06 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:33:06 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:32:06 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:32:06 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:32:06 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:48 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:37 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:37 PM","Logoff"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:37 PM","Logoff"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:37 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:37 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:37 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:37 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:37 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:37 PM","Special Logon"
"4624","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:37 PM","Logon"
"4672","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:37 PM","Special Logon"
"4634","Microsoft-Windows-Security-Auditing","10/11/2024 9:31:36 PM","Logoff"
